Time_Index,CT_NG,ME_NG,MA_NG,None
57,5.45,5.45,5.28,0.0
58,5.45,5.45,5.28,0.0
59,5.45,5.45,5.28,0.0
60,5.45,5.45,5.28,0.0
61,5.45,5.45,5.28,0.0
62,5.45,5.45,5.28,0.0
63,5.45,5.45,5.28,0.0
64,5.45,5.45,5.28,0.0
65,5.45,5.45,5.28,0.0
66,5.45,5.45,5.28,0.0
67,5.45,5.45,5.28,0.0
68,5.45,5.45,5.28,0.0
69,5.45,5.45,5.28,0.0
70,5.45,5.45,5.28,0.0
71,5.45,5.45,5.28,0.0
72,5.45,5.45,5.28,0.0
73,5.45,5.45,5.28,0.0
74,5.45,5.45,5.28,0.0
75,5.45,5.45,5.28,0.0
76,5.45,5.45,5.28,0.0
77,5.45,5.45,5.28,0.0
78,5.45,5.45,5.28,0.0
79,5.45,5.45,5.28,0.0
80,5.45,5.45,5.28,0.0
81,5.45,5.45,5.28,0.0
82,5.45,5.45,5.28,0.0
83,5.45,5.45,5.28,0.0
84,5.45,5.45,5.28,0.0
85,5.45,5.45,5.28,0.0
86,5.45,5.45,5.28,0.0
87,5.45,5.45,5.28,0.0
88,5.45,5.45,5.28,0.0
89,5.45,5.45,5.28,0.0
90,5.45,5.45,5.28,0.0
91,5.45,5.45,5.28,0.0
92,5.45,5.45,5.28,0.0
93,5.45,5.45,5.28,0.0
94,5.45,5.45,5.28,0.0
95,5.45,5.45,5.28,0.0
96,5.45,5.45,5.28,0.0
97,5.45,5.45,5.28,0.0
98,5.45,5.45,5.28,0.0
99,5.45,5.45,5.28,0.0
100,5.45,5.45,5.28,0.0
101,5.45,5.45,5.28,0.0
102,5.45,5.45,5.28,0.0
103,5.45,5.45,5.28,0.0
104,5.45,5.45,5.28,0.0
105,5.45,5.45,5.28,0.0
106,5.45,5.45,5.28,0.0
107,5.45,5.45,5.28,0.0
108,5.45,5.45,5.28,0.0
109,5.45,5.45,5.28,0.0
110,5.45,5.45,5.28,0.0
111,5.45,5.45,5.28,0.0
112,5.45,5.45,5.28,0.0
113,5.45,5.45,5.28,0.0
114,5.45,5.45,5.28,0.0
115,5.45,5.45,5.28,0.0
116,5.45,5.45,5.28,0.0
117,5.45,5.45,5.28,0.0
118,5.45,5.45,5.28,0.0
119,5.45,5.45,5.28,0.0
120,5.45,5.45,5.28,0.0
121,5.45,5.45,5.28,0.0
122,5.45,5.45,5.28,0.0
123,5.45,5.45,5.28,0.0
124,5.45,5.45,5.28,0.0
125,5.45,5.45,5.28,0.0
126,5.45,5.45,5.28,0.0
127,5.45,5.45,5.28,0.0
128,5.45,5.45,5.28,0.0
129,5.45,5.45,5.28,0.0
130,5.45,5.45,5.28,0.0
131,5.45,5.45,5.28,0.0
132,5.45,5.45,5.28,0.0
133,5.45,5.45,5.28,0.0
134,5.45,5.45,5.28,0.0
135,5.45,5.45,5.28,0.0
136,5.45,5.45,5.28,0.0
137,5.45,5.45,5.28,0.0
138,5.45,5.45,5.28,0.0
139,5.45,5.45,5.28,0.0
140,5.45,5.45,5.28,0.0
141,5.45,5.45,5.28,0.0
142,5.45,5.45,5.28,0.0
143,5.45,5.45,5.28,0.0
144,5.45,5.45,5.28,0.0
145,5.45,5.45,5.28,0.0
146,5.45,5.45,5.28,0.0
147,5.45,5.45,5.28,0.0
148,5.45,5.45,5.28,0.0
149,5.45,5.45,5.28,0.0
150,5.45,5.45,5.28,0.0
151,5.45,5.45,5.28,0.0
152,5.45,5.45,5.28,0.0
153,5.45,5.45,5.28,0.0
154,5.45,5.45,5.28,0.0
155,5.45,5.45,5.28,0.0
156,5.45,5.45,5.28,0.0
157,5.45,5.45,5.28,0.0
158,5.45,5.45,5.28,0.0
159,5.45,5.45,5.28,0.0
160,5.45,5.45,5.28,0.0
161,5.45,5.45,5.28,0.0
162,5.45,5.45,5.28,0.0
163,5.45,5.45,5.28,0.0
164,5.45,5.45,5.28,0.0
165,5.45,5.45,5.28,0.0
166,5.45,5.45,5.28,0.0
167,5.45,5.45,5.28,0.0
168,5.45,5.45,5.28,0.0
169,5.45,5.45,5.28,0.0
170,5.45,5.45,5.28,0.0
171,5.45,5.45,5.28,0.0
172,5.45,5.45,5.28,0.0
173,5.45,5.45,5.28,0.0
174,5.45,5.45,5.28,0.0
175,5.45,5.45,5.28,0.0
176,5.45,5.45,5.28,0.0
177,5.45,5.45,5.28,0.0
178,5.45,5.45,5.28,0.0
179,5.45,5.45,5.28,0.0
180,5.45,5.45,5.28,0.0
181,5.45,5.45,5.28,0.0
182,5.45,5.45,5.28,0.0
183,5.45,5.45,5.28,0.0
184,5.45,5.45,5.28,0.0
185,5.45,5.45,5.28,0.0
186,5.45,5.45,5.28,0.0
187,5.45,5.45,5.28,0.0
188,5.45,5.45,5.28,0.0
189,5.45,5.45,5.28,0.0
190,5.45,5.45,5.28,0.0
191,5.45,5.45,5.28,0.0
192,5.45,5.45,5.28,0.0
193,5.45,5.45,5.28,0.0
194,5.45,5.45,5.28,0.0
195,5.45,5.45,5.28,0.0
196,5.45,5.45,5.28,0.0
197,5.45,5.45,5.28,0.0
198,5.45,5.45,5.28,0.0
199,5.45,5.45,5.28,0.0
200,5.45,5.45,5.28,0.0
201,5.45,5.45,5.28,0.0
202,5.45,5.45,5.28,0.0
203,5.45,5.45,5.28,0.0
204,5.45,5.45,5.28,0.0
205,5.45,5.45,5.28,0.0
206,5.45,5.45,5.28,0.0
207,5.45,5.45,5.28,0.0
208,5.45,5.45,5.28,0.0
209,5.45,5.45,5.28,0.0
210,5.45,5.45,5.28,0.0
211,5.45,5.45,5.28,0.0
212,5.45,5.45,5.28,0.0
213,5.45,5.45,5.28,0.0
214,5.45,5.45,5.28,0.0
215,5.45,5.45,5.28,0.0
216,5.45,5.45,5.28,0.0
217,5.45,5.45,5.28,0.0
218,5.45,5.45,5.28,0.0
219,5.45,5.45,5.28,0.0
220,5.45,5.45,5.28,0.0
221,5.45,5.45,5.28,0.0
222,5.45,5.45,5.28,0.0
223,5.45,5.45,5.28,0.0
224,5.45,5.45,5.28,0.0
225,5.45,5.45,5.28,0.0
226,5.45,5.45,5.28,0.0
227,5.45,5.45,5.28,0.0
228,5.45,5.45,5.28,0.0
229,5.45,5.45,5.28,0.0
230,5.45,5.45,5.28,0.0
231,5.45,5.45,5.28,0.0
232,5.45,5.45,5.28,0.0
233,5.45,5.45,5.28,0.0
234,5.45,5.45,5.28,0.0
235,5.45,5.45,5.28,0.0
236,5.45,5.45,5.28,0.0
237,5.45,5.45,5.28,0.0
238,5.45,5.45,5.28,0.0
239,5.45,5.45,5.28,0.0
240,5.45,5.45,5.28,0.0
241,5.45,5.45,5.28,0.0
242,5.45,5.45,5.28,0.0
243,5.45,5.45,5.28,0.0
244,5.45,5.45,5.28,0.0
245,5.45,5.45,5.28,0.0
246,5.45,5.45,5.28,0.0
247,5.45,5.45,5.28,0.0
248,5.45,5.45,5.28,0.0
249,5.45,5.45,5.28,0.0
250,5.45,5.45,5.28,0.0
251,5.45,5.45,5.28,0.0
252,5.45,5.45,5.28,0.0
253,5.45,5.45,5.28,0.0
254,5.45,5.45,5.28,0.0
255,5.45,5.45,5.28,0.0
256,5.45,5.45,5.28,0.0
257,5.45,5.45,5.28,0.0
258,5.45,5.45,5.28,0.0
259,5.45,5.45,5.28,0.0
260,5.45,5.45,5.28,0.0
261,5.45,5.45,5.28,0.0
262,5.45,5.45,5.28,0.0
263,5.45,5.45,5.28,0.0
264,5.45,5.45,5.28,0.0
265,5.45,5.45,5.28,0.0
266,5.45,5.45,5.28,0.0
267,5.45,5.45,5.28,0.0
268,5.45,5.45,5.28,0.0
269,5.45,5.45,5.28,0.0
270,5.45,5.45,5.28,0.0
271,5.45,5.45,5.28,0.0
272,5.45,5.45,5.28,0.0
273,5.45,5.45,5.28,0.0
274,5.45,5.45,5.28,0.0
275,5.45,5.45,5.28,0.0
276,5.45,5.45,5.28,0.0
277,5.45,5.45,5.28,0.0
278,5.45,5.45,5.28,0.0
279,5.45,5.45,5.28,0.0
280,5.45,5.45,5.28,0.0
281,5.45,5.45,5.28,0.0
282,5.45,5.45,5.28,0.0
283,5.45,5.45,5.28,0.0
284,5.45,5.45,5.28,0.0
285,5.45,5.45,5.28,0.0
286,5.45,5.45,5.28,0.0
287,5.45,5.45,5.28,0.0
288,5.45,5.45,5.28,0.0
289,5.45,5.45,5.28,0.0
290,5.45,5.45,5.28,0.0
291,5.45,5.45,5.28,0.0
292,5.45,5.45,5.28,0.0
293,5.45,5.45,5.28,0.0
294,5.45,5.45,5.28,0.0
295,5.45,5.45,5.28,0.0
296,5.45,5.45,5.28,0.0
297,5.45,5.45,5.28,0.0
298,5.45,5.45,5.28,0.0
299,5.45,5.45,5.28,0.0
300,5.45,5.45,5.28,0.0
301,5.45,5.45,5.28,0.0
302,5.45,5.45,5.28,0.0
303,5.45,5.45,5.28,0.0
304,5.45,5.45,5.28,0.0
305,5.45,5.45,5.28,0.0
306,5.45,5.45,5.28,0.0
307,5.45,5.45,5.28,0.0
308,5.45,5.45,5.28,0.0
309,5.45,5.45,5.28,0.0
310,5.45,5.45,5.28,0.0
311,5.45,5.45,5.28,0.0
312,5.45,5.45,5.28,0.0
313,5.45,5.45,5.28,0.0
314,5.45,5.45,5.28,0.0
315,5.45,5.45,5.28,0.0
316,5.45,5.45,5.28,0.0
317,5.45,5.45,5.28,0.0
318,5.45,5.45,5.28,0.0
319,5.45,5.45,5.28,0.0
320,5.45,5.45,5.28,0.0
321,5.45,5.45,5.28,0.0
322,5.45,5.45,5.28,0.0
323,5.45,5.45,5.28,0.0
324,5.45,5.45,5.28,0.0
325,5.45,5.45,5.28,0.0
326,5.45,5.45,5.28,0.0
327,5.45,5.45,5.28,0.0
328,5.45,5.45,5.28,0.0
329,5.45,5.45,5.28,0.0
330,5.45,5.45,5.28,0.0
331,5.45,5.45,5.28,0.0
332,5.45,5.45,5.28,0.0
333,5.45,5.45,5.28,0.0
334,5.45,5.45,5.28,0.0
335,5.45,5.45,5.28,0.0
336,5.45,5.45,5.28,0.0
337,5.45,5.45,5.28,0.0
338,5.45,5.45,5.28,0.0
339,5.45,5.45,5.28,0.0
340,5.45,5.45,5.28,0.0
341,5.45,5.45,5.28,0.0
342,5.45,5.45,5.28,0.0
343,5.45,5.45,5.28,0.0
344,5.45,5.45,5.28,0.0
345,5.45,5.45,5.28,0.0
346,5.45,5.45,5.28,0.0
347,5.45,5.45,5.28,0.0
348,5.45,5.45,5.28,0.0
349,5.45,5.45,5.28,0.0
350,5.45,5.45,5.28,0.0
351,5.45,5.45,5.28,0.0
352,5.45,5.45,5.28,0.0
353,5.45,5.45,5.28,0.0
354,5.45,5.45,5.28,0.0
355,5.45,5.45,5.28,0.0
356,5.45,5.45,5.28,0.0
357,5.45,5.45,5.28,0.0
358,5.45,5.45,5.28,0.0
359,5.45,5.45,5.28,0.0
360,5.45,5.45,5.28,0.0
361,5.45,5.45,5.28,0.0
362,5.45,5.45,5.28,0.0
363,5.45,5.45,5.28,0.0
364,5.45,5.45,5.28,0.0
365,5.45,5.45,5.28,0.0
366,5.45,5.45,5.28,0.0
367,5.45,5.45,5.28,0.0
368,5.45,5.45,5.28,0.0
369,5.45,5.45,5.28,0.0
370,5.45,5.45,5.28,0.0
371,5.45,5.45,5.28,0.0
372,5.45,5.45,5.28,0.0
373,4.09,4.09,3.98,0.0
374,4.09,4.09,3.98,0.0
375,4.09,4.09,3.98,0.0
376,4.09,4.09,3.98,0.0
377,4.09,4.09,3.98,0.0
378,4.09,4.09,3.98,0.0
379,4.09,4.09,3.98,0.0
380,4.09,4.09,3.98,0.0
381,4.09,4.09,3.98,0.0
382,4.09,4.09,3.98,0.0
383,4.09,4.09,3.98,0.0
384,4.09,4.09,3.98,0.0
385,4.09,4.09,3.98,0.0
386,4.09,4.09,3.98,0.0
387,4.09,4.09,3.98,0.0
388,4.09,4.09,3.98,0.0
389,4.09,4.09,3.98,0.0
390,4.09,4.09,3.98,0.0
391,4.09,4.09,3.98,0.0
392,4.09,4.09,3.98,0.0
393,4.09,4.09,3.98,0.0
394,4.09,4.09,3.98,0.0
395,4.09,4.09,3.98,0.0
396,4.09,4.09,3.98,0.0
397,4.09,4.09,3.98,0.0
398,4.09,4.09,3.98,0.0
399,4.09,4.09,3.98,0.0
400,4.09,4.09,3.98,0.0
401,4.09,4.09,3.98,0.0
402,4.09,4.09,3.98,0.0
403,4.09,4.09,3.98,0.0
404,4.09,4.09,3.98,0.0
405,4.09,4.09,3.98,0.0
406,4.09,4.09,3.98,0.0
407,4.09,4.09,3.98,0.0
408,4.09,4.09,3.98,0.0
409,4.09,4.09,3.98,0.0
410,4.09,4.09,3.98,0.0
411,4.09,4.09,3.98,0.0
412,4.09,4.09,3.98,0.0
413,4.09,4.09,3.98,0.0
414,4.09,4.09,3.98,0.0
415,4.09,4.09,3.98,0.0
416,4.09,4.09,3.98,0.0
417,4.09,4.09,3.98,0.0
418,4.09,4.09,3.98,0.0
419,4.09,4.09,3.98,0.0
420,4.09,4.09,3.98,0.0
421,4.09,4.09,3.98,0.0
422,4.09,4.09,3.98,0.0
423,4.09,4.09,3.98,0.0
424,4.09,4.09,3.98,0.0
425,4.09,4.09,3.98,0.0
426,4.09,4.09,3.98,0.0
427,4.09,4.09,3.98,0.0
428,4.09,4.09,3.98,0.0
429,4.09,4.09,3.98,0.0
430,4.09,4.09,3.98,0.0
431,4.09,4.09,3.98,0.0
432,4.09,4.09,3.98,0.0
433,4.09,4.09,3.98,0.0
434,4.09,4.09,3.98,0.0
435,4.09,4.09,3.98,0.0
436,4.09,4.09,3.98,0.0
437,4.09,4.09,3.98,0.0
438,4.09,4.09,3.98,0.0
439,4.09,4.09,3.98,0.0
440,4.09,4.09,3.98,0.0
441,4.09,4.09,3.98,0.0
442,4.09,4.09,3.98,0.0
443,4.09,4.09,3.98,0.0
444,4.09,4.09,3.98,0.0
445,4.09,4.09,3.98,0.0
446,4.09,4.09,3.98,0.0
447,4.09,4.09,3.98,0.0
448,4.09,4.09,3.98,0.0
449,4.09,4.09,3.98,0.0
450,4.09,4.09,3.98,0.0
451,4.09,4.09,3.98,0.0
452,4.09,4.09,3.98,0.0
453,4.09,4.09,3.98,0.0
454,4.09,4.09,3.98,0.0
455,4.09,4.09,3.98,0.0
456,4.09,4.09,3.98,0.0
457,4.09,4.09,3.98,0.0
458,4.09,4.09,3.98,0.0
459,4.09,4.09,3.98,0.0
460,4.09,4.09,3.98,0.0
461,4.09,4.09,3.98,0.0
462,4.09,4.09,3.98,0.0
463,4.09,4.09,3.98,0.0
464,4.09,4.09,3.98,0.0
465,4.09,4.09,3.98,0.0
466,4.09,4.09,3.98,0.0
467,4.09,4.09,3.98,0.0
468,4.09,4.09,3.98,0.0
469,4.09,4.09,3.98,0.0
470,4.09,4.09,3.98,0.0
471,4.09,4.09,3.98,0.0
472,4.09,4.09,3.98,0.0
473,4.09,4.09,3.98,0.0
474,4.09,4.09,3.98,0.0
475,4.09,4.09,3.98,0.0
476,4.09,4.09,3.98,0.0
477,4.09,4.09,3.98,0.0
478,4.09,4.09,3.98,0.0
479,4.09,4.09,3.98,0.0
480,4.09,4.09,3.98,0.0
481,4.09,4.09,3.98,0.0
482,4.09,4.09,3.98,0.0
483,4.09,4.09,3.98,0.0
484,4.09,4.09,3.98,0.0
485,4.09,4.09,3.98,0.0
486,4.09,4.09,3.98,0.0
487,4.09,4.09,3.98,0.0
488,4.09,4.09,3.98,0.0
489,4.09,4.09,3.98,0.0
490,4.09,4.09,3.98,0.0
491,4.09,4.09,3.98,0.0
492,4.09,4.09,3.98,0.0
493,4.09,4.09,3.98,0.0
494,4.09,4.09,3.98,0.0
495,4.09,4.09,3.98,0.0
496,4.09,4.09,3.98,0.0
497,4.09,4.09,3.98,0.0
498,4.09,4.09,3.98,0.0
499,4.09,4.09,3.98,0.0
500,4.09,4.09,3.98,0.0
501,4.09,4.09,3.98,0.0
502,4.09,4.09,3.98,0.0
503,4.09,4.09,3.98,0.0
504,4.09,4.09,3.98,0.0
505,4.09,4.09,3.98,0.0
506,4.09,4.09,3.98,0.0
507,4.09,4.09,3.98,0.0
508,4.09,4.09,3.98,0.0
509,4.09,4.09,3.98,0.0
510,4.09,4.09,3.98,0.0
511,4.09,4.09,3.98,0.0
512,4.09,4.09,3.98,0.0
513,4.09,4.09,3.98,0.0
514,4.09,4.09,3.98,0.0
515,4.09,4.09,3.98,0.0
516,4.09,4.09,3.98,0.0
517,4.09,4.09,3.98,0.0
518,4.09,4.09,3.98,0.0
519,4.09,4.09,3.98,0.0
520,4.09,4.09,3.98,0.0
521,4.09,4.09,3.98,0.0
522,4.09,4.09,3.98,0.0
523,4.09,4.09,3.98,0.0
524,4.09,4.09,3.98,0.0
525,4.09,4.09,3.98,0.0
526,4.09,4.09,3.98,0.0
527,4.09,4.09,3.98,0.0
528,4.09,4.09,3.98,0.0
529,4.09,4.09,3.98,0.0
530,4.09,4.09,3.98,0.0
531,4.09,4.09,3.98,0.0
532,4.09,4.09,3.98,0.0
533,4.09,4.09,3.98,0.0
534,4.09,4.09,3.98,0.0
535,4.09,4.09,3.98,0.0
536,4.09,4.09,3.98,0.0
537,4.09,4.09,3.98,0.0
538,4.09,4.09,3.98,0.0
539,4.09,4.09,3.98,0.0
540,4.09,4.09,3.98,0.0
541,4.09,4.09,3.98,0.0
542,4.09,4.09,3.98,0.0
543,4.09,4.09,3.98,0.0
544,4.09,4.09,3.98,0.0
545,4.09,4.09,3.98,0.0
546,4.09,4.09,3.98,0.0
547,4.09,4.09,3.98,0.0
548,4.09,4.09,3.98,0.0
549,4.09,4.09,3.98,0.0
550,4.09,4.09,3.98,0.0
551,4.09,4.09,3.98,0.0
552,4.09,4.09,3.98,0.0
553,4.09,4.09,3.98,0.0
554,4.09,4.09,3.98,0.0
555,4.09,4.09,3.98,0.0
556,4.09,4.09,3.98,0.0
557,4.09,4.09,3.98,0.0
558,4.09,4.09,3.98,0.0
559,4.09,4.09,3.98,0.0
560,4.09,4.09,3.98,0.0
561,4.09,4.09,3.98,0.0
562,4.09,4.09,3.98,0.0
563,4.09,4.09,3.98,0.0
564,4.09,4.09,3.98,0.0
565,4.09,4.09,3.98,0.0
566,4.09,4.09,3.98,0.0
567,4.09,4.09,3.98,0.0
568,4.09,4.09,3.98,0.0
569,4.09,4.09,3.98,0.0
570,4.09,4.09,3.98,0.0
571,4.09,4.09,3.98,0.0
572,4.09,4.09,3.98,0.0
573,4.09,4.09,3.98,0.0
574,4.09,4.09,3.98,0.0
575,4.09,4.09,3.98,0.0
576,4.09,4.09,3.98,0.0
577,4.09,4.09,3.98,0.0
578,4.09,4.09,3.98,0.0
579,4.09,4.09,3.98,0.0
580,4.09,4.09,3.98,0.0
581,4.09,4.09,3.98,0.0
582,4.09,4.09,3.98,0.0
583,4.09,4.09,3.98,0.0
584,4.09,4.09,3.98,0.0
585,4.09,4.09,3.98,0.0
586,4.09,4.09,3.98,0.0
587,4.09,4.09,3.98,0.0
588,4.09,4.09,3.98,0.0
589,4.09,4.09,3.98,0.0
590,4.09,4.09,3.98,0.0
591,4.09,4.09,3.98,0.0
592,4.09,4.09,3.98,0.0
593,4.09,4.09,3.98,0.0
594,4.09,4.09,3.98,0.0
595,4.09,4.09,3.98,0.0
596,4.09,4.09,3.98,0.0
597,4.09,4.09,3.98,0.0
598,4.09,4.09,3.98,0.0
599,4.09,4.09,3.98,0.0
600,4.09,4.09,3.98,0.0
601,4.09,4.09,3.98,0.0
602,4.09,4.09,3.98,0.0
603,4.09,4.09,3.98,0.0
604,4.09,4.09,3.98,0.0
605,4.09,4.09,3.98,0.0
606,4.09,4.09,3.98,0.0
607,4.09,4.09,3.98,0.0
608,4.09,4.09,3.98,0.0
609,4.09,4.09,3.98,0.0
610,4.09,4.09,3.98,0.0
611,4.09,4.09,3.98,0.0
612,4.09,4.09,3.98,0.0
613,4.09,4.09,3.98,0.0
614,4.09,4.09,3.98,0.0
615,4.09,4.09,3.98,0.0
616,4.09,4.09,3.98,0.0
617,4.09,4.09,3.98,0.0
618,4.09,4.09,3.98,0.0
619,4.09,4.09,3.98,0.0
620,4.09,4.09,3.98,0.0
621,4.09,4.09,3.98,0.0
622,4.09,4.09,3.98,0.0
623,4.09,4.09,3.98,0.0
624,4.09,4.09,3.98,0.0
625,4.09,4.09,3.98,0.0
626,4.09,4.09,3.98,0.0
627,4.09,4.09,3.98,0.0
628,4.09,4.09,3.98,0.0
629,4.09,4.09,3.98,0.0
630,4.09,4.09,3.98,0.0
631,4.09,4.09,3.98,0.0
632,4.09,4.09,3.98,0.0
633,4.09,4.09,3.98,0.0
634,4.09,4.09,3.98,0.0
635,4.09,4.09,3.98,0.0
636,4.09,4.09,3.98,0.0
637,4.09,4.09,3.98,0.0
638,4.09,4.09,3.98,0.0
639,4.09,4.09,3.98,0.0
640,4.09,4.09,3.98,0.0
641,4.09,4.09,3.98,0.0
642,4.09,4.09,3.98,0.0
643,4.09,4.09,3.98,0.0
644,4.09,4.09,3.98,0.0
645,4.09,4.09,3.98,0.0
646,4.09,4.09,3.98,0.0
647,4.09,4.09,3.98,0.0
648,4.09,4.09,3.98,0.0
649,4.09,4.09,3.98,0.0
650,4.09,4.09,3.98,0.0
651,4.09,4.09,3.98,0.0
652,4.09,4.09,3.98,0.0
653,4.09,4.09,3.98,0.0
654,4.09,4.09,3.98,0.0
655,4.09,4.09,3.98,0.0
656,4.09,4.09,3.98,0.0
657,4.09,4.09,3.98,0.0
658,4.09,4.09,3.98,0.0
659,4.09,4.09,3.98,0.0
660,4.09,4.09,3.98,0.0
661,4.09,4.09,3.98,0.0
662,4.09,4.09,3.98,0.0
663,4.09,4.09,3.98,0.0
664,4.09,4.09,3.98,0.0
665,4.09,4.09,3.98,0.0
666,4.09,4.09,3.98,0.0
667,4.09,4.09,3.98,0.0
668,4.09,4.09,3.98,0.0
669,4.09,4.09,3.98,0.0
670,4.09,4.09,3.98,0.0
671,4.09,4.09,3.98,0.0
672,4.09,4.09,3.98,0.0
673,4.09,4.09,3.98,0.0
674,4.09,4.09,3.98,0.0
675,4.09,4.09,3.98,0.0
676,4.09,4.09,3.98,0.0
677,4.09,4.09,3.98,0.0
678,4.09,4.09,3.98,0.0
679,4.09,4.09,3.98,0.0
680,4.09,4.09,3.98,0.0
681,4.09,4.09,3.98,0.0
682,4.09,4.09,3.98,0.0
683,4.09,4.09,3.98,0.0
684,4.09,4.09,3.98,0.0
685,4.09,4.09,3.98,0.0
686,4.09,4.09,3.98,0.0
687,4.09,4.09,3.98,0.0
688,4.09,4.09,3.98,0.0
689,4.09,4.09,3.98,0.0
690,4.09,4.09,3.98,0.0
691,4.09,4.09,3.98,0.0
692,4.09,4.09,3.98,0.0
693,4.09,4.09,3.98,0.0
694,4.09,4.09,3.98,0.0
695,4.09,4.09,3.98,0.0
696,4.09,4.09,3.98,0.0
697,4.09,4.09,3.98,0.0
698,4.09,4.09,3.98,0.0
699,4.09,4.09,3.98,0.0
700,4.09,4.09,3.98,0.0
701,4.09,4.09,3.98,0.0
702,4.09,4.09,3.98,0.0
703,4.09,4.09,3.98,0.0
704,4.09,4.09,3.98,0.0
705,4.09,4.09,3.98,0.0
706,4.09,4.09,3.98,0.0
707,4.09,4.09,3.98,0.0
708,4.09,4.09,3.98,0.0
709,4.09,4.09,3.98,0.0
710,4.09,4.09,3.98,0.0
711,4.09,4.09,3.98,0.0
712,4.09,4.09,3.98,0.0
713,4.09,4.09,3.98,0.0
714,4.09,4.09,3.98,0.0
715,4.09,4.09,3.98,0.0
716,4.09,4.09,3.98,0.0
717,4.09,4.09,3.98,0.0
718,4.09,4.09,3.98,0.0
719,4.09,4.09,3.98,0.0
720,4.09,4.09,3.98,0.0
721,3.14,3.14,3.69,0.0
722,3.14,3.14,3.69,0.0
723,3.14,3.14,3.69,0.0
724,3.14,3.14,3.69,0.0
725,3.14,3.14,3.69,0.0
726,3.14,3.14,3.69,0.0
727,3.14,3.14,3.69,0.0
728,3.14,3.14,3.69,0.0
729,3.14,3.14,3.69,0.0
730,3.14,3.14,3.69,0.0
731,3.14,3.14,3.69,0.0
732,3.14,3.14,3.69,0.0
733,3.14,3.14,3.69,0.0
734,3.14,3.14,3.69,0.0
735,3.14,3.14,3.69,0.0
736,3.14,3.14,3.69,0.0
737,3.14,3.14,3.69,0.0
738,3.14,3.14,3.69,0.0
739,3.14,3.14,3.69,0.0
740,3.14,3.14,3.69,0.0
741,3.14,3.14,3.69,0.0
742,3.14,3.14,3.69,0.0
743,3.14,3.14,3.69,0.0
744,3.14,3.14,3.69,0.0
745,3.14,3.14,3.69,0.0
746,3.14,3.14,3.69,0.0
747,3.14,3.14,3.69,0.0
748,3.14,3.14,3.69,0.0
749,3.14,3.14,3.69,0.0
750,3.14,3.14,3.69,0.0
751,3.14,3.14,3.69,0.0
752,3.14,3.14,3.69,0.0
753,3.14,3.14,3.69,0.0
754,3.14,3.14,3.69,0.0
755,3.14,3.14,3.69,0.0
756,3.14,3.14,3.69,0.0
757,3.14,3.14,3.69,0.0
758,3.14,3.14,3.69,0.0
759,3.14,3.14,3.69,0.0
760,3.14,3.14,3.69,0.0
761,3.14,3.14,3.69,0.0
762,3.14,3.14,3.69,0.0
763,3.14,3.14,3.69,0.0
764,3.14,3.14,3.69,0.0
765,3.14,3.14,3.69,0.0
766,3.14,3.14,3.69,0.0
767,3.14,3.14,3.69,0.0
768,3.14,3.14,3.69,0.0
769,3.14,3.14,3.69,0.0
770,3.14,3.14,3.69,0.0
771,3.14,3.14,3.69,0.0
772,3.14,3.14,3.69,0.0
773,3.14,3.14,3.69,0.0
